ID_CPA,CD_CPA,DS_CPA,LIVELLO,TI_BENE_SERVIZIO,FL_UTILIZZABILE,UTCR,UTUV,PG_VER_REC
83476,"19109","Attivit? in subfornitura nell?ambito della fabbricazione dei prodotti di cokeria",6,"S","Y","SYSTEM","SYSTEM","1"
83477,"19209","Attivit? in subfornitura nell?ambito della fabbricazione dei prodotti petroliferi raffinati",6,"S","Y","SYSTEM","SYSTEM","1"
83478,"20119","Attivit? in subfornitura nell?ambito della produzione dei gas industriali",6,"S","Y","SYSTEM","SYSTEM","1"
83479,"20129","Attivit? in subfornitura nell?ambito della produzione di coloranti e pigmenti",6,"S","Y","SYSTEM","SYSTEM","1"
83480,"20139","Attivit? in subfornitura nell?ambito della produzione di altri prodotti chimici di base inorganici",6,"S","Y","SYSTEM","SYSTEM","1"
83481,"20149","Attivit? in subfornitura nell?ambito della produzione di altri prodotti chimici di base organici",6,"S","Y","SYSTEM","SYSTEM","1"
83482,"20159","Attivit? in subfornitura nell?ambito della produzione di concimi e composti azotati",6,"S","Y","SYSTEM","SYSTEM","1"
83483,"20169","Attivit? in subfornitura nell?ambito della produzione di materie plastiche in forme primarie",6,"S","Y","SYSTEM","SYSTEM","1"
83484,"20179","Attivit? in subfornitura nell?ambito della produzione di gomme sintetiche in forme primarie",6,"S","Y","SYSTEM","SYSTEM","1"
83485,"20209","Attivit? in subfornitura nell?ambito della produzione di pesticidi e di altri prodotti chimici per l?agricoltura",6,"S","Y","SYSTEM","SYSTEM","1"
83486,"20309","Attivit? in subfornitura nell?ambito della produzione di pitture, vernici e smalti, inchiostri da stampa e mastici",6,"S","Y","SYSTEM","SYSTEM","1"
83487,"20419","Attivit? in subfornitura nell?ambito della produzione di saponi e detergenti, prodotti per la pulizia e la lucidatura",6,"S","Y","SYSTEM","SYSTEM","1"
83488,"20429","Attivit? in subfornitura nell?ambito della produzione di profumi e di prodotti per toletta",6,"S","Y","SYSTEM","SYSTEM","1"
83489,"20519","Attivit? in subfornitura nell?ambito della produzione di esplosivi",6,"S","Y","SYSTEM","SYSTEM","1"
83490,"20529","Attivit? in subfornitura nell?ambito della produzione di colle",6,"S","Y","SYSTEM","SYSTEM","1"
83491,"20539","Attivit? in subfornitura nell?ambito della produzione di oli essenziali",6,"S","Y","SYSTEM","SYSTEM","1"
83492,"20599","Attivit? in subfornitura nell?ambito della produzione di altri prodotti chimici n.c.a.",6,"S","Y","SYSTEM","SYSTEM","1"
83493,"20609","Attivit? in subfornitura nell?ambito della produzione di fibre sintetiche e artificiali",6,"S","Y","SYSTEM","SYSTEM","1"
83494,"21109","Attivit? in subfornitura nell?ambito della produzione di prodotti farmaceutici di base",6,"S","Y","SYSTEM","SYSTEM","1"
83495,"21209","Attivit? in subfornitura nell?ambito della produzione di medicinali e preparati farmaceutici",6,"S","Y","SYSTEM","SYSTEM","1"
83496,"22119","Attivit? in subfornitura nell?ambito della produzione dei copertoni e delle camere d?aria di gomma; rigenerazione e ricostruzione di pneumatici",6,"S","Y","SYSTEM","SYSTEM","1"
83497,"22199","Attivit? in subfornitura nell?ambito della fabbricazione dei prodotti in gomma",6,"S","Y","SYSTEM","SYSTEM","1"
83498,"22219","Attivit? in subfornitura nell?ambito della produzione di lastre, fogli, tubi e profilati in materie plastiche",6,"S","Y","SYSTEM","SYSTEM","1"
83499,"22229","Attivit? in subfornitura nell?ambito della produzione di imballaggi in materie plastiche",6,"S","Y","SYSTEM","SYSTEM","1"
83500,"22239","Attivit? in subfornitura nell?ambito della produzione di articoli in plastica per l?edilizia",6,"S","Y","SYSTEM","SYSTEM","1"
83501,"22299","Servizi di fabbricazione di altri articoli in materie plastiche; attivit? in subfornitura nell?ambito della fabbricazione di altri articoli in materie plastiche",6,"S","Y","SYSTEM","SYSTEM","1"
83502,"23119","Attivit? in subfornitura nell?ambito della produzione del vetro piano",6,"S","Y","SYSTEM","SYSTEM","1"
81392,"254012","Rivoltelle, pistole, armi da fuoco non militari e congegni simili",6,"B","N","SYSTEM","SYSTEM","1"
81393,"254013","Bombe, missili e simili munizioni da guerra; cartucce, altre munizioni e proiettili e loro parti",6,"B","N","SYSTEM","SYSTEM","1"
81394,"254014","Parti di armi da guerra e di altre armi",6,"B","N","SYSTEM","SYSTEM","1"
81395,"254099","Attivita in subfornitura nell'?ambito della produzione di armi e munizioni",6,"S","N","SYSTEM","SYSTEM","1"
81396,"255011","Servizi di fucinatura dei metalli",6,"S","N","SYSTEM","SYSTEM","1"
81397,"255012","Servizi di stampaggio dei metalli",6,"S","N","SYSTEM","SYSTEM","1"
81398,"255013","Altri servizi di profilatura dei metalli",6,"S","N","SYSTEM","SYSTEM","1"
81399,"255020","Metallurgia delle polveri",6,"B","N","SYSTEM","SYSTEM","1"
81400,"256111","Servizi di rivestimento dei metalli con materiali metallici",6,"S","N","SYSTEM","SYSTEM","1"
81401,"256112","Servizi di rivestimento dei metalli con materiali non metallici",6,"S","N","SYSTEM","SYSTEM","1"
81402,"256121","Servizi di trattamento a caldo dei metalli (diversi dai rivestimenti con materiali metallici)",6,"S","N","SYSTEM","SYSTEM","1"
81403,"256122","Altri servizi di trattamento superficiale dei metalli",6,"S","N","SYSTEM","SYSTEM","1"
81404,"256210","Servizi di tornitura di parti metalliche",6,"S","N","SYSTEM","SYSTEM","1"
81405,"256220","Altri servizi di lavorazione meccanica",6,"S","N","SYSTEM","SYSTEM","1"
81406,"257111","Coltelli (esclusi i coltelli per macchine) e forbici; loro lame",6,"B","N","SYSTEM","SYSTEM","1"
81407,"257112","Rasoi e loro lame (compresi gli sbozzi in nastri)",6,"B","N","SYSTEM","SYSTEM","1"
81408,"257113","Altri oggetti di coltelleria; utensili ed assortimenti di utensili per manicure e pedicure",6,"B","N","SYSTEM","SYSTEM","1"
81409,"257114","Cucchiai, forchette, mestoli, schiumarole, pale da dolce, coltelli da pesce o da burro, pinze da zucchero e simili utensili da cucina e posate",6,"B","N","SYSTEM","SYSTEM","1"
81410,"257115","Sciabole, spade, baionette, lance ed altre armi bianche e loro parti",6,"B","N","SYSTEM","SYSTEM","1"
81411,"257199","Attivita in subfornitura nell'?ambito della produzione degli articoli di coltelleria e posateria",6,"S","N","SYSTEM","SYSTEM","1"
81412,"257211","Lucchetti, serrature del tipo utilizzato per autoveicoli e serrature del tipo utilizzato per mobili, di metalli comuni",6,"B","N","SYSTEM","SYSTEM","1"
81413,"257212","Altre serrature e catenacci, di metalli comuni",6,"B","N","SYSTEM","SYSTEM","1"
81414,"257213","Fermagli e montature a fermaglio con serratura; parti",6,"B","N","SYSTEM","SYSTEM","1"
81415,"257214","Cerniere, guarnizioni, ferramenta ed oggetti simili per autoveicoli, porte, finestre, mobili e simili, di metalli comuni",6,"B","N","SYSTEM","SYSTEM","1"
81416,"257299","Attivita in subfornitura nell'?ambito della produzione di serrature e cerniere",6,"S","N","SYSTEM","SYSTEM","1"
81417,"257310","Attrezzi per l'?agricoltura, l'?forticoltura e la silvicoltura",6,"B","N","SYSTEM","SYSTEM","1"
81418,"257320","Seghe a mano; lame di seghe di ogni specie",6,"B","N","SYSTEM","SYSTEM","1"
81419,"257330","Altri attrezzi",6,"B","N","SYSTEM","SYSTEM","1"
81420,"257340","Utensili intercambiabili per utensileria a mano, anche meccanica, o per macchine utensili",6,"B","N","SYSTEM","SYSTEM","1"
81421,"257350","Forme; staffe per fonderia; piastre di fondo per forme; modelli per forme",6,"B","N","SYSTEM","SYSTEM","1"
81422,"257360","Altri utensili",6,"B","N","SYSTEM","SYSTEM","1"
81423,"257399","Attivita in subfornitura nell'?ambito della produzione degli utensili",6,"S","N","SYSTEM","SYSTEM","1"
81424,"259111","Serbatoi, fusti, tamburi, bidoni, scatole e recipienti simili per qualsiasi materia (esclusi quelli per gas), di ghisa, ferro o acciaio, di capacita superiore o uguale a 50 l ma inferiore o uguale a 300 l, senza dispositivi meccanici o termici",6,"B","N","SYSTEM","SYSTEM","1"
81425,"259112","Serbatoi, fusti, tamburi, bidoni (escl. quelli da chiudere per saldatura o aggraffatura), scatole e recipienti simili per qualsiasi materia (esclusi quelli per gas), di ghisa, ferro o acciaio, di capacita inferiore a 50 l, senza dispositivi meccanici o termici",6,"B","N","SYSTEM","SYSTEM","1"
81426,"259199","Attivita in subfornitura nell'?ambito della produzione dei bidoni in acciaio e contenitori analoghi",6,"S","N","SYSTEM","SYSTEM","1"
81427,"259211","Bidoni di ghisa, ferro o acciaio, da chiudere per saldatura o aggraffatura, di capacita inferiore a 50 l",6,"B","N","SYSTEM","SYSTEM","1"
81428,"259212","Serbatoi, fusti, tamburi, bidoni, scatole e recipienti simili, di alluminio, per qualsiasi materia (esclusi quelli per gas), di capacita non superiore a 300 l",6,"B","N","SYSTEM","SYSTEM","1"
81429,"259213","Tappi, anche a corona e tappi, di metalli comuni",6,"B","N","SYSTEM","SYSTEM","1"
81430,"259299","Attivita in subfornitura nell'?ambito della produzione degli imballaggi in metallo leggero",6,"S","N","SYSTEM","SYSTEM","1"
81431,"259311","Trefoli, cavi, trecce, brache e articoli simili di ferro o di acciaio, non isolati per l'?felettricita",6,"B","N","SYSTEM","SYSTEM","1"
81432,"259312","Filo spinato di ferro o di acciaio; trefoli, cavi, trecce ed articoli simili, di rame o di alluminio, non isolati per l'?felettricita",6,"B","N","SYSTEM","SYSTEM","1"
81433,"259313","Tele metalliche, griglie e reti, di fili di ferro, di acciaio o di rame; lamiere e lastre, incise e stirate, di ferro, di acciaio o di rame",6,"B","N","SYSTEM","SYSTEM","1"
82067,"329911","Copricapo di sicurezza e altri prodotti di sicurezza",6,"B","N","SYSTEM","SYSTEM","1"
82068,"329912","Penne e matite a sfera; penne con punta di feltro o con altre punte porose; portamine",6,"B","N","SYSTEM","SYSTEM","1"
82069,"329913","Penne per disegnare a inchiostro di china; penne stilografiche ed altre penne",6,"B","N","SYSTEM","SYSTEM","1"
82070,"329914","Assortimenti di oggetti di cancelleria, portapenne, portamatite e simili; loro parti",6,"B","N","SYSTEM","SYSTEM","1"
82071,"329915","Matite, mine, pastelli, carboncini, gessetti per scrivere o per disegnare e gessetti per sarti",6,"B","N","SYSTEM","SYSTEM","1"
82072,"329916","Tavole di ardesia e lavagne; datari, sigilli, numeratori, timbri ed oggetti simili; nastri inchiostratori per macchine da scrivere e nastri simili; cuscinetti per timbri",6,"B","N","SYSTEM","SYSTEM","1"
82073,"329921","Ombrelli (da pioggia e da sole); bastoni, bastoni-sedile, fruste e simili",6,"B","N","SYSTEM","SYSTEM","1"
82074,"329922","Parti, guarnizioni ed accessori di ombrelli (da pioggia o da sole), ombrelloni, bastoni, bastoni-sedile, fruste e simili",6,"B","N","SYSTEM","SYSTEM","1"
82075,"329923","Bottoni a pressione e loro parti; bottoni; chiusure lampo",6,"B","N","SYSTEM","SYSTEM","1"
82076,"329924","Dischetti per bottoni ed altre parti di bottoni; sbozzi di bottoni; parti di chiusure lampo",6,"B","N","SYSTEM","SYSTEM","1"
82077,"329930","Manufatti prodotti utilizzando capelli umani o peli animali; prodotti analoghi di materie tessili",6,"B","N","SYSTEM","SYSTEM","1"
82078,"329941","Accendini e accenditori; pipe, bocchini da sigari e da sigarette e loro parti",6,"B","N","SYSTEM","SYSTEM","1"
82079,"329942","Parti di accendini; leghe piroforiche; prodotti e preparazioni di sostanze infiammabili",6,"B","N","SYSTEM","SYSTEM","1"
82080,"329943","Combustibili liquidi e gas combustibili per accendini, in contenitori di capacita inferiore o uguale a 300 cm",6,"B","N","SYSTEM","SYSTEM","1"
82081,"329951","Oggetti per feste, per carnevale o per altri divertimenti, compresi gli oggetti per giochi di prestigio ed oggetti-sorpresa",6,"B","N","SYSTEM","SYSTEM","1"
82082,"329952","Pettini da toletta, fermagli per capelli e simili; forcine per capelli; fermaricci; spruzzatori da toletta, loro montature e teste",6,"B","N","SYSTEM","SYSTEM","1"
82083,"329953","Strumenti, apparecchi e modelli ad uso esclusivamente dimostrativo",6,"B","N","SYSTEM","SYSTEM","1"
82084,"329954","Candele, ceri e simili",6,"B","N","SYSTEM","SYSTEM","1"
82085,"329955","Fiori, foglie e frutti artificiali e loro parti",6,"B","N","SYSTEM","SYSTEM","1"
82086,"329959","Altri articoli vari n.c.a.",6,"B","N","SYSTEM","SYSTEM","1"
82087,"329960","Servizi di tassidermia",6,"S","N","SYSTEM","SYSTEM","1"
82088,"329999","Attivita in subfornitura nell'?ambito della produzione di altri prodotti n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
82089,"331111","Servizi di riparazione e manutenzione di elementi da costruzione in metallo",6,"S","N","SYSTEM","SYSTEM","1"
82090,"331112","Servizi di riparazione e manutenzione di cisterne, serbatoi e contenitori in metallo",6,"S","N","SYSTEM","SYSTEM","1"
82091,"331113","Servizi di riparazione e manutenzione di generatori di vapore (escluse le caldaie ad acqua calda per il riscaldamento centrale)",6,"S","N","SYSTEM","SYSTEM","1"
82092,"331114","Servizi di riparazione e manutenzione di armi e munizioni",6,"S","N","SYSTEM","SYSTEM","1"
82093,"331119","Servizi di riparazione e manutenzione di altri prodotti in metallo",6,"S","N","SYSTEM","SYSTEM","1"
82094,"331211","Servizi di riparazione e manutenzione di motori e turbine (esclusi i motori per autoveicoli, per motocicli e per l'?faviazione)",6,"S","N","SYSTEM","SYSTEM","1"
82095,"331212","Servizi di riparazione e manutenzione di macchinari ad energia idraulica, altre pompe e compressori, rubinetti e valvole",6,"S","N","SYSTEM","SYSTEM","1"
82096,"331213","Servizi di riparazione e manutenzione di cuscinetti, ingranaggi e organi di trasmissione",6,"S","N","SYSTEM","SYSTEM","1"
82097,"331214","Servizi di riparazione e manutenzione di forni e bruciatori",6,"S","N","SYSTEM","SYSTEM","1"
82098,"331215","Servizi di riparazione e manutenzione di macchine ed apparecchi di sollevamento e di movimentazione",6,"S","N","SYSTEM","SYSTEM","1"
82099,"331216","Servizi di riparazione e manutenzione di macchine e attrezzature per ufficio (esclusi elaboratori elettronici e unita periferiche)",6,"S","N","SYSTEM","SYSTEM","1"
82100,"331217","Servizi di riparazione e manutenzione di utensili elettrici portatili",6,"S","N","SYSTEM","SYSTEM","1"
82101,"331218","Servizi di riparazione e manutenzione di impianti di ventilazione e di raffreddamento di uso non domestico",6,"S","N","SYSTEM","SYSTEM","1"
82102,"331219","Servizi di riparazione e manutenzione di altre macchine di impiego generale n.c.a.",6,"S","N","SYSTEM","SYSTEM","1"
82103,"331221","Servizi di riparazione e manutenzione di macchine per l'?agricoltura e la silvicoltura",6,"S","N","SYSTEM","SYSTEM","1"
82104,"331222","Servizi di riparazione e manutenzione di macchine per la formatura dei metalli e di macchine utensili",6,"S","N","SYSTEM","SYSTEM","1"
82105,"331223","Servizi di riparazione e manutenzione di macchine per la metallurgia",6,"S","N","SYSTEM","SYSTEM","1"
82106,"331224","Servizi di riparazione e manutenzione di macchine da miniera, cava e cantiere",6,"S","N","SYSTEM","SYSTEM","1"
82107,"331225","Servizi di riparazione e manutenzione di macchine per la lavorazione dei prodotti alimentari, delle bevande e del tabacco",6,"S","N","SYSTEM","SYSTEM","1"
82756,"611043","Servizi di accesso a Internet a banda larga tramite reti cablate",6,"S","N","SYSTEM","SYSTEM","1"
82757,"611049","Altri servizi di telecomunicazioni tramite Internet via cavo",6,"S","N","SYSTEM","SYSTEM","1"
82758,"611051","Servizi di distribuzione di programmi a domicilio tramite infrastruttura cablata, pacchetto di programmi base",6,"S","N","SYSTEM","SYSTEM","1"
82759,"611052","Servizi di distribuzione di programmi a domicilio tramite infrastruttura cablata, pacchetto di programmi a scelta",6,"S","N","SYSTEM","SYSTEM","1"
82760,"611053","Servizi di distribuzione di programmi a domicilio tramite infrastruttura cablata, pay-per-view (pagati a consumo)",6,"S","N","SYSTEM","SYSTEM","1"
82761,"612011","Servizi di telecomunicazioni mobili . accesso e uso",6,"S","N","SYSTEM","SYSTEM","1"
82762,"612012","Servizi di telecomunicazioni mobili . caratteristiche di chiamata",6,"S","N","SYSTEM","SYSTEM","1"
82763,"612013","Servizi di reti private per sistemi di telecomunicazioni wireless",6,"S","N","SYSTEM","SYSTEM","1"
82764,"612020","Servizi di carrier per telecomunicazioni wireless",6,"S","N","SYSTEM","SYSTEM","1"
82765,"612030","Servizi di trasmissione dati tramite reti di telecomunicazioni wireless",6,"S","N","SYSTEM","SYSTEM","1"
82766,"612041","Servizi di accesso a Internet a banda stretta tramite reti wireless",6,"S","N","SYSTEM","SYSTEM","1"
82767,"612042","Servizi di accesso a Internet a banda larga tramite reti wireless",6,"S","N","SYSTEM","SYSTEM","1"
82768,"612049","Altri servizi di telecomunicazione wireless tramite Internet",6,"S","N","SYSTEM","SYSTEM","1"
82769,"612050","Servizi di distribuzione di programmi a domicilio tramite reti wireless",6,"S","N","SYSTEM","SYSTEM","1"
82770,"613010","Servizi di telecomunicazioni via satellite, esclusa la distribuzione di programmi a domicilio via satellite",6,"S","N","SYSTEM","SYSTEM","1"
82771,"613020","Diffusione di programmi a domicilio via satellite",6,"S","N","SYSTEM","SYSTEM","1"
82772,"619010","Altri servizi di telecomunicazione",6,"S","N","SYSTEM","SYSTEM","1"
82773,"620111","Servizi di progettazione e sviluppo di TI per applicazioni",6,"S","N","SYSTEM","SYSTEM","1"
82774,"620112","Servizi di progettazione e sviluppo di TI per reti e sistemi",6,"S","N","SYSTEM","SYSTEM","1"
82775,"620121","Originali di software di giochi per computer",6,"S","N","SYSTEM","SYSTEM","1"
82776,"620129","Altri originali di software",6,"S","N","SYSTEM","SYSTEM","1"
82777,"620210","Servizi di consulenza per installazione di elaboratori elettronici",6,"S","N","SYSTEM","SYSTEM","1"
82778,"620220","Servizi di consulenza in materia di programmi e di sistemi informatici",6,"S","N","SYSTEM","SYSTEM","1"
82779,"620230","Servizi di assistenza tecnica informatica",6,"S","N","SYSTEM","SYSTEM","1"
82780,"620311","Servizi di gestione reti",6,"S","N","SYSTEM","SYSTEM","1"
82781,"620312","Servizi di gestione di sistemi informatici",6,"S","N","SYSTEM","SYSTEM","1"
82782,"620910","Servizi di installazione di elaboratori elettronici e unita periferiche",6,"S","N","SYSTEM","SYSTEM","1"
82783,"620920","Altri servizi connessi alle tecnologie dell'?informazione n.c.a. e all'?finformatica",6,"S","N","SYSTEM","SYSTEM","1"
