"cd_catastale","ds_comune","cd_provincia","aliquota","im_inferiore","im_superiore"
"A816","BERZO DEMO","BS","0.700000","55000.01","75000.00"
"A816","BERZO DEMO","BS","0.800000","75000.01","999999999.99"
"A820","BESATE","MI","0.600000","0.00","15000.00"
"A820","BESATE","MI","0.650000","15000.01","28000.00"
"A820","BESATE","MI","0.700000","28000.01","55000.00"
"A820","BESATE","MI","0.750000","55000.01","75000.00"
"A820","BESATE","MI","0.800000","75000.01","999999999.99"
"A836","BEVERINO","SP","0.550000","0.00","15000.00"
"A836","BEVERINO","SP","0.650000","15000.01","28000.00"
"A836","BEVERINO","SP","0.700000","28000.01","55000.00"
"A836","BEVERINO","SP","0.750000","55000.01","75000.00"
"A836","BEVERINO","SP","0.800000","75000.01","999999999.99"
"A841","BIANCAVILLA","CT","0.550000","0.00","15000.00"
"A841","BIANCAVILLA","CT","0.600000","15000.01","28000.00"
"A841","BIANCAVILLA","CT","0.710000","28000.01","55000.00"
"A841","BIANCAVILLA","CT","0.790000","55000.01","75000.00"
"A841","BIANCAVILLA","CT","0.800000","75000.01","999999999.99"
"A850","BIBBIANO","RE","0.720000","0.00","15000.00"
"A850","BIBBIANO","RE","0.770000","15000.01","28000.00"
"A850","BIBBIANO","RE","0.780000","28000.01","55000.00"
"A850","BIBBIANO","RE","0.790000","55000.01","75000.00"
"A850","BIBBIANO","RE","0.800000","75000.01","999999999.99"
"A855","BICINICCO","UD","0.300000","0.00","15000.00"
"A855","BICINICCO","UD","0.450000","15000.01","28000.00"
"A855","BICINICCO","UD","0.600000","28000.01","55000.00"
"A855","BICINICCO","UD","0.700000","55000.01","75000.00"
"A855","BICINICCO","UD","0.750000","75000.01","999999999.99"
"A861","BIENNO","BS","0.400000","0.00","15000.00"
"A861","BIENNO","BS","0.500000","15000.01","28000.00"
"A861","BIENNO","BS","0.700000","28000.01","55000.00"
"A861","BIENNO","BS","0.750000","55000.01","75000.00"
"A861","BIENNO","BS","0.800000","75000.01","999999999.99"
"A866","BIGARELLO","MN","0.200000","0.00","15000.00"
"A866","BIGARELLO","MN","0.400000","15000.01","28000.00"
"A866","BIGARELLO","MN","0.600000","28000.01","55000.00"
"A866","BIGARELLO","MN","0.750000","55000.01","75000.00"
"A866","BIGARELLO","MN","0.800000","75000.01","999999999.99"
"A872","BINASCO","MI","0.550000","0.00","15000.00"
"A872","BINASCO","MI","0.680000","15000.01","28000.00"
"A872","BINASCO","MI","0.720000","28000.01","55000.00"
"A872","BINASCO","MI","0.750000","55000.01","75000.00"
"A872","BINASCO","MI","0.780000","75000.01","999999999.99"
"A896","BIVONA","AG","0.490000","0.00","15000.00"
"A896","BIVONA","AG","0.500000","15000.01","28000.00"
"A896","BIVONA","AG","0.600000","28000.01","55000.00"
"A896","BIVONA","AG","0.700000","55000.01","75000.00"
"A896","BIVONA","AG","0.800000","75000.01","999999999.99"
"A905","BLEVIO","CO","0.300000","0.00","15000.00"
"A905","BLEVIO","CO","0.450000","15000.01","28000.00"
"A905","BLEVIO","CO","0.550000","28000.01","55000.00"
"A905","BLEVIO","CO","0.700000","55000.01","75000.00"
"A905","BLEVIO","CO","0.800000","75000.01","999999999.99"
"A912","BOCCHIGLIERO","CS","0.100000","0.00","15000.00"
"A912","BOCCHIGLIERO","CS","0.650000","15000.01","28000.00"
"A912","BOCCHIGLIERO","CS","0.750000","28000.01","55000.00"
"A912","BOCCHIGLIERO","CS","0.770000","55000.01","75000.00"
"A912","BOCCHIGLIERO","CS","0.800000","75000.01","999999999.99"
"A919","BOFFALORA D'ADDA","LO","0.700000","0.00","15000.00"
"A919","BOFFALORA D'ADDA","LO","0.720000","15000.01","28000.00"
"A919","BOFFALORA D'ADDA","LO","0.750000","28000.01","55000.00"
"A919","BOFFALORA D'ADDA","LO","0.780000","55000.01","75000.00"
"A919","BOFFALORA D'ADDA","LO","0.800000","75000.01","999999999.99"
"A931","BOISSANO","SV","0.400000","0.00","15000.00"
"A931","BOISSANO","SV","0.500000","15000.01","28000.00"
"A931","BOISSANO","SV","0.600000","28000.01","55000.00"
"A931","BOISSANO","SV","0.700000","55000.01","75000.00"
"A931","BOISSANO","SV","0.800000","75000.01","999999999.99"
"A941","BOLLENGO","TO","0.500000","0.00","15000.00"
"A941","BOLLENGO","TO","0.650000","15000.01","28000.00"
"A941","BOLLENGO","TO","0.750000","28000.01","55000.00"
"A941","BOLLENGO","TO","0.790000","55000.01","75000.00"
"A941","BOLLENGO","TO","0.800000","75000.01","999999999.99"
"A954","BOLZANO VICENTINO","VI","0.700000","0.00","15000.00"
"A954","BOLZANO VICENTINO","VI","0.750000","15000.01","28000.00"
"A954","BOLZANO VICENTINO","VI","0.780000","28000.01","55000.00"
"A954","BOLZANO VICENTINO","VI","0.790000","55000.01","75000.00"
"A954","BOLZANO VICENTINO","VI","0.800000","75000.01","999999999.99"
"A989","BORGARELLO","PV","0.500000","0.00","15000.00"
"A989","BORGARELLO","PV","0.510000","15000.01","28000.00"
"A989","BORGARELLO","PV","0.520000","28000.01","55000.00"
"A989","BORGARELLO","PV","0.790000","55000.01","75000.00"
"A989","BORGARELLO","PV","0.800000","75000.01","999999999.99"
"A999","BORGHETTO SANTO SPIRITO","SV","0.600000","0.00","15000.00"
"A999","BORGHETTO SANTO SPIRITO","SV","0.650000","15000.01","28000.00"
"A999","BORGHETTO SANTO SPIRITO","SV","0.700000","28000.01","55000.00"
"A999","BORGHETTO SANTO SPIRITO","SV","0.750000","55000.01","75000.00"
"A999","BORGHETTO SANTO SPIRITO","SV","0.800000","75000.01","999999999.99"
"B003","BORGIALLO","TO","0.200000","0.00","15000.00"
"B003","BORGIALLO","TO","0.300000","15000.01","28000.00"
"B003","BORGIALLO","TO","0.500000","28000.01","55000.00"
"B003","BORGIALLO","TO","0.700000","55000.01","75000.00"
"B003","BORGIALLO","TO","0.800000","75000.01","999999999.99"
"B010","BORGO DI TERZO","BG","0.200000","0.00","15000.00"
"B010","BORGO DI TERZO","BG","0.400000","15000.01","28000.00"
"B010","BORGO DI TERZO","BG","0.700000","28000.01","55000.00"
"B010","BORGO DI TERZO","BG","0.750000","55000.01","75000.00"
"B010","BORGO DI TERZO","BG","0.800000","75000.01","999999999.99"
"B024","BORGONE SUSA","TO","0.480000","0.00","15000.00"
"B024","BORGONE SUSA","TO","0.660000","15000.01","28000.00"
"B024","BORGONE SUSA","TO","0.760000","28000.01","55000.00"
"B024","BORGONE SUSA","TO","0.780000","55000.01","75000.00"
"B024","BORGONE SUSA","TO","0.800000","75000.01","999999999.99"
"B025","BORGONOVO VAL TIDONE","PC","0.680000","0.00","15000.00"
"B025","BORGONOVO VAL TIDONE","PC","0.710000","15000.01","28000.00"
"B025","BORGONOVO VAL TIDONE","PC","0.750000","28000.01","55000.00"
"B025","BORGONOVO VAL TIDONE","PC","0.780000","55000.01","75000.00"
"B025","BORGONOVO VAL TIDONE","PC","0.800000","75000.01","999999999.99"
"B035","BORGO SAN GIACOMO","BS","0.640000","0.00","15000.00"
"B035","BORGO SAN GIACOMO","BS","0.650000","15000.01","28000.00"
"B035","BORGO SAN GIACOMO","BS","0.660000","28000.01","55000.00"
"B035","BORGO SAN GIACOMO","BS","0.750000","55000.01","75000.00"
"B035","BORGO SAN GIACOMO","BS","0.800000","75000.01","999999999.99"
"B036","BORGO SAN LORENZO","FI","0.550000","0.00","15000.00"
"B036","BORGO SAN LORENZO","FI","0.650000","15000.01","28000.00"
"B036","BORGO SAN LORENZO","FI","0.700000","28000.01","55000.00"
"B036","BORGO SAN LORENZO","FI","0.750000","55000.01","75000.00"
"B036","BORGO SAN LORENZO","FI","0.800000","75000.01","999999999.99"
"B040","BORGOSATOLLO","BS","0.640000","0.00","15000.00"
"B040","BORGOSATOLLO","BS","0.770000","15000.01","28000.00"
"B040","BORGOSATOLLO","BS","0.780000","28000.01","55000.00"
"B040","BORGOSATOLLO","BS","0.790000","55000.01","75000.00"
"B040","BORGOSATOLLO","BS","0.800000","75000.01","999999999.99"
"B043","BORGO TICINO","NO","0.550000","0.00","15000.00"
"B043","BORGO TICINO","NO","0.600000","15000.01","28000.00"
"B043","BORGO TICINO","NO","0.650000","28000.01","55000.00"
"B043","BORGO TICINO","NO","0.750000","55000.01","75000.00"
"B043","BORGO TICINO","NO","0.800000","75000.01","999999999.99"
"B046","BORGO VERCELLI","VC","0.700000","0.00","15000.00"
"B046","BORGO VERCELLI","VC","0.700000","15000.01","28000.00"
"B046","BORGO VERCELLI","VC","0.800000","28000.01","55000.00"
"B046","BORGO VERCELLI","VC","0.800000","55000.01","75000.00"
"B046","BORGO VERCELLI","VC","0.800000","75000.01","999999999.99"
"B051","BORNASCO","PV","0.510000","0.00","15000.00"
"B051","BORNASCO","PV","0.520000","15000.01","28000.00"
"B051","BORNASCO","PV","0.570000","28000.01","55000.00"
"B051","BORNASCO","PV","0.610000","55000.01","75000.00"
"B051","BORNASCO","PV","0.700000","75000.01","999999999.99"
"B061","BORSO DEL GRAPPA","TV","0.400000","0.00","15000.00"
"C536","CERRO AL LAMBRO","MI","0.700000","28000.01","55000.00"
"C536","CERRO AL LAMBRO","MI","0.750000","55000.01","75000.00"
"C536","CERRO AL LAMBRO","MI","0.800000","75000.01","999999999.99"
"C540","CERTALDO","FI","0.600000","0.00","15000.00"
"C540","CERTALDO","FI","0.720000","15000.01","28000.00"
"C540","CERTALDO","FI","0.780000","28000.01","55000.00"
"C540","CERTALDO","FI","0.790000","55000.01","75000.00"
"C540","CERTALDO","FI","0.800000","75000.01","999999999.99"
"C541","CERTOSA DI PAVIA","PV","0.200000","0.00","15000.00"
"C541","CERTOSA DI PAVIA","PV","0.300000","15000.01","28000.00"
"C541","CERTOSA DI PAVIA","PV","0.400000","28000.01","55000.00"
"C541","CERTOSA DI PAVIA","PV","0.790000","55000.01","75000.00"
"C541","CERTOSA DI PAVIA","PV","0.800000","75000.01","999999999.99"
"C544","CERVARESE SANTA CROCE","PD","0.500000","0.00","15000.00"
"C544","CERVARESE SANTA CROCE","PD","0.600000","15000.01","28000.00"
"C544","CERVARESE SANTA CROCE","PD","0.650000","28000.01","55000.00"
"C544","CERVARESE SANTA CROCE","PD","0.750000","55000.01","75000.00"
"C544","CERVARESE SANTA CROCE","PD","0.800000","75000.01","999999999.99"
"C556","CERVIGNANO DEL FRIULI","UD","0.300000","0.00","15000.00"
"C556","CERVIGNANO DEL FRIULI","UD","0.400000","15000.01","28000.00"
"C556","CERVIGNANO DEL FRIULI","UD","0.600000","28000.01","55000.00"
"C556","CERVIGNANO DEL FRIULI","UD","0.700000","55000.01","75000.00"
"C556","CERVIGNANO DEL FRIULI","UD","0.800000","75000.01","999999999.99"
"C557","CERVINARA","AV","0.200000","0.00","15000.00"
"C557","CERVINARA","AV","0.400000","15000.01","28000.00"
"C557","CERVINARA","AV","0.600000","28000.01","55000.00"
"C557","CERVINARA","AV","0.700000","55000.01","75000.00"
"C557","CERVINARA","AV","0.800000","75000.01","999999999.99"
"C561","CESA","CE","0.100000","0.00","15000.00"
"C561","CESA","CE","0.200000","15000.01","28000.00"
"C561","CESA","CE","0.600000","28000.01","55000.00"
"C561","CESA","CE","0.780000","55000.01","75000.00"
"C561","CESA","CE","0.800000","75000.01","999999999.99"
"C562","LENTIAI","BL","0.600000","0.00","15000.00"
"C562","LENTIAI","BL","0.750000","15000.01","28000.00"
"C562","LENTIAI","BL","0.780000","28000.01","55000.00"
"C562","LENTIAI","BL","0.790000","55000.01","75000.00"
"C562","LENTIAI","BL","0.800000","75000.01","999999999.99"
"C567","CESARA","VB","0.400000","0.00","15000.00"
"C567","CESARA","VB","0.500000","15000.01","28000.00"
"C567","CESARA","VB","0.600000","28000.01","55000.00"
"C567","CESARA","VB","0.700000","55000.01","75000.00"
"C567","CESARA","VB","0.800000","75000.01","999999999.99"
"C568","CESARO'","ME","0.200000","0.00","15000.00"
"C568","CESARO'","ME","0.400000","15000.01","28000.00"
"C568","CESARO'","ME","0.600000","28000.01","55000.00"
"C568","CESARO'","ME","0.700000","55000.01","75000.00"
"C568","CESARO'","ME","0.800000","75000.01","999999999.99"
"C573","CESENA","FC","0.390000","0.00","15000.00"
"C573","CESENA","FC","0.400000","15000.01","28000.00"
"C573","CESENA","FC","0.550000","28000.01","55000.00"
"C573","CESENA","FC","0.780000","55000.01","75000.00"
"C573","CESENA","FC","0.800000","75000.01","999999999.99"
"C589","CEVA","CN","0.450000","0.00","15000.00"
"C589","CEVA","CN","0.500000","15000.01","28000.00"
"C589","CEVA","CN","0.600000","28000.01","55000.00"
"C589","CEVA","CN","0.750000","55000.01","75000.00"
"C589","CEVA","CN","0.800000","75000.01","999999999.99"
"C599","CHERASCO","CN","0.400000","0.00","15000.00"
"C599","CHERASCO","CN","0.500000","15000.01","28000.00"
"C599","CHERASCO","CN","0.550000","28000.01","55000.00"
"C599","CHERASCO","CN","0.580000","55000.01","75000.00"
"C599","CHERASCO","CN","0.600000","75000.01","999999999.99"
"C609","CHIANNI","PI","0.500000","0.00","15000.00"
"C609","CHIANNI","PI","0.550000","15000.01","28000.00"
"C609","CHIANNI","PI","0.650000","28000.01","55000.00"
"C609","CHIANNI","PI","0.780000","55000.01","75000.00"
"C609","CHIANNI","PI","0.800000","75000.01","999999999.99"
"C629","CHIESANUOVA","TO","0.200000","0.00","15000.00"
"C629","CHIESANUOVA","TO","0.300000","15000.01","28000.00"
"C629","CHIESANUOVA","TO","0.400000","28000.01","55000.00"
"C629","CHIESANUOVA","TO","0.500000","55000.01","75000.00"
"C629","CHIESANUOVA","TO","0.600000","75000.01","999999999.99"
"C630","CHIES D'ALPAGO","BL","0.500000","0.00","15000.00"
"C630","CHIES D'ALPAGO","BL","0.600000","15000.01","28000.00"
"C630","CHIES D'ALPAGO","BL","0.700000","28000.01","55000.00"
"C630","CHIES D'ALPAGO","BL","0.750000","55000.01","75000.00"
"C630","CHIES D'ALPAGO","BL","0.800000","75000.01","999999999.99"
"C631","CHIESINA UZZANESE","PT","0.600000","0.00","15000.00"
"C631","CHIESINA UZZANESE","PT","0.630000","15000.01","28000.00"
"C631","CHIESINA UZZANESE","PT","0.650000","28000.01","55000.00"
"C631","CHIESINA UZZANESE","PT","0.700000","55000.01","75000.00"
"C631","CHIESINA UZZANESE","PT","0.750000","75000.01","999999999.99"
"C635","CHIGNOLO D'ISOLA","BG","0.500000","0.00","15000.00"
"C635","CHIGNOLO D'ISOLA","BG","0.650000","15000.01","28000.00"
"C635","CHIGNOLO D'ISOLA","BG","0.700000","28000.01","55000.00"
"C635","CHIGNOLO D'ISOLA","BG","0.750000","55000.01","75000.00"
"C635","CHIGNOLO D'ISOLA","BG","0.800000","75000.01","999999999.99"
"C637","CHIGNOLO PO","PV","0.400000","0.00","15000.00"
"C637","CHIGNOLO PO","PV","0.490000","15000.01","28000.00"
"C637","CHIGNOLO PO","PV","0.510000","28000.01","55000.00"
"C637","CHIGNOLO PO","PV","0.600000","55000.01","75000.00"
"C637","CHIGNOLO PO","PV","0.700000","75000.01","999999999.99"
"C638","CHIOGGIA","VE","0.490000","0.00","15000.00"
"C638","CHIOGGIA","VE","0.500000","15000.01","28000.00"
"C638","CHIOGGIA","VE","0.600000","28000.01","55000.00"
"C638","CHIOGGIA","VE","0.700000","55000.01","75000.00"
"C638","CHIOGGIA","VE","0.800000","75000.01","999999999.99"
"C640","CHIONS","PN","0.050000","0.00","15000.00"
"C640","CHIONS","PN","0.100000","15000.01","28000.00"
"C640","CHIONS","PN","0.150000","28000.01","55000.00"
"C640","CHIONS","PN","0.200000","55000.01","75000.00"
"C640","CHIONS","PN","0.250000","75000.01","999999999.99"
"C641","CHIOPRIS VISCONE","UD","0.450000","0.00","15000.00"
"C641","CHIOPRIS VISCONE","UD","0.720000","15000.01","28000.00"
"C641","CHIOPRIS VISCONE","UD","0.780000","28000.01","55000.00"
"C641","CHIOPRIS VISCONE","UD","0.790000","55000.01","75000.00"
"C641","CHIOPRIS VISCONE","UD","0.800000","75000.01","999999999.99"
"C661","CHIUSDINO","SI","0.300000","0.00","15000.00"
"C661","CHIUSDINO","SI","0.400000","15000.01","28000.00"
"C661","CHIUSDINO","SI","0.500000","28000.01","55000.00"
"C661","CHIUSDINO","SI","0.700000","55000.01","75000.00"
"C661","CHIUSDINO","SI","0.800000","75000.01","999999999.99"
"C669","CANOSSA","RE","0.400000","0.00","15000.00"
"C669","CANOSSA","RE","0.410000","15000.01","28000.00"
"C669","CANOSSA","RE","0.500000","28000.01","55000.00"
"C669","CANOSSA","RE","0.790000","55000.01","75000.00"
"C669","CANOSSA","RE","0.800000","75000.01","999999999.99"
"C670","CROCETTA DEL MONTELLO","TV","0.500000","0.00","15000.00"
"C670","CROCETTA DEL MONTELLO","TV","0.600000","15000.01","28000.00"
"C670","CROCETTA DEL MONTELLO","TV","0.750000","28000.01","55000.00"
"C670","CROCETTA DEL MONTELLO","TV","0.790000","55000.01","75000.00"
"C670","CROCETTA DEL MONTELLO","TV","0.800000","75000.01","999999999.99"
"C684","CIGOGNOLA","PV","0.150000","0.00","15000.00"
"C684","CIGOGNOLA","PV","0.400000","15000.01","28000.00"
"C684","CIGOGNOLA","PV","0.650000","28000.01","55000.00"
"C684","CIGOGNOLA","PV","0.750000","55000.01","75000.00"
"C684","CIGOGNOLA","PV","0.800000","75000.01","999999999.99"
"C729","CISANO SUL NEVA","SV","0.400000","0.00","15000.00"
"C729","CISANO SUL NEVA","SV","0.500000","15000.01","28000.00"
"C729","CISANO SUL NEVA","SV","0.650000","28000.01","55000.00"
"C729","CISANO SUL NEVA","SV","0.750000","55000.01","75000.00"
"C729","CISANO SUL NEVA","SV","0.800000","75000.01","999999999.99"
"C732","CISLAGO","VA","0.400000","0.00","15000.00"
"C732","CISLAGO","VA","0.500000","15000.01","28000.00"
"C732","CISLAGO","VA","0.600000","28000.01","55000.00"
"C732","CISLAGO","VA","0.650000","55000.01","75000.00"
"C732","CISLAGO","VA","0.700000","75000.01","999999999.99"
"C745","CITTA' DI CASTELLO","PG","0.450000","0.00","15000.00"
"C745","CITTA' DI CASTELLO","PG","0.750000","15000.01","28000.00"
"C745","CITTA' DI CASTELLO","PG","0.780000","28000.01","55000.00"
"C745","CITTA' DI CASTELLO","PG","0.790000","55000.01","75000.00"
"C745","CITTA' DI CASTELLO","PG","0.800000","75000.01","999999999.99"
"C746","CITTADUCALE","RI","0.750000","0.00","15000.00"
"C746","CITTADUCALE","RI","0.770000","15000.01","28000.00"
"C746","CITTADUCALE","RI","0.780000","28000.01","55000.00"
"C746","CITTADUCALE","RI","0.790000","55000.01","75000.00"
"C746","CITTADUCALE","RI","0.800000","75000.01","999999999.99"
"C752","CIVATE","LC","0.400000","0.00","15000.00"
"C752","CIVATE","LC","0.480000","15000.01","28000.00"
"C752","CIVATE","LC","0.650000","28000.01","55000.00"
"C752","CIVATE","LC","0.780000","55000.01","75000.00"
"C752","CIVATE","LC","0.800000","75000.01","999999999.99"
"C765","CIVITA CASTELLANA","VT","0.600000","0.00","15000.00"
"C765","CIVITA CASTELLANA","VT","0.610000","15000.01","28000.00"
"C765","CIVITA CASTELLANA","VT","0.730000","28000.01","55000.00"
"C765","CIVITA CASTELLANA","VT","0.790000","55000.01","75000.00"
"C765","CIVITA CASTELLANA","VT","0.800000","75000.01","999999999.99"
"C774","CIVITELLA IN VAL DI CHIANA","AR","0.600000","0.00","15000.00"
"C774","CIVITELLA IN VAL DI CHIANA","AR","0.650000","15000.01","28000.00"
"C774","CIVITELLA IN VAL DI CHIANA","AR","0.750000","28000.01","55000.00"
"C774","CIVITELLA IN VAL DI CHIANA","AR","0.790000","55000.01","75000.00"
"C774","CIVITELLA IN VAL DI CHIANA","AR","0.800000","75000.01","999999999.99"
"C813","CODEVILLA","PV","0.150000","0.00","15000.00"
"C813","CODEVILLA","PV","0.200000","15000.01","28000.00"
"C813","CODEVILLA","PV","0.400000","28000.01","55000.00"
"C813","CODEVILLA","PV","0.500000","55000.01","75000.00"
"C813","CODEVILLA","PV","0.600000","75000.01","999999999.99"
"C815","CODOGNE'","TV","0.550000","0.00","15000.00"
"C815","CODOGNE'","TV","0.600000","15000.01","28000.00"
"C815","CODOGNE'","TV","0.650000","28000.01","55000.00"
"C815","CODOGNE'","TV","0.700000","55000.01","75000.00"
"C815","CODOGNE'","TV","0.800000","75000.01","999999999.99"
"C816","CODOGNO","LO","0.620000","0.00","15000.00"
"C816","CODOGNO","LO","0.630000","15000.01","28000.00"
"C816","CODOGNO","LO","0.730000","28000.01","55000.00"
"C816","CODOGNO","LO","0.780000","55000.01","75000.00"
"C816","CODOGNO","LO","0.800000","75000.01","999999999.99"
"C817","CODROIPO","UD","0.650000","0.00","15000.00"
"C817","CODROIPO","UD","0.700000","15000.01","28000.00"
"C817","CODROIPO","UD","0.780000","28000.01","55000.00"
"C817","CODROIPO","UD","0.790000","55000.01","75000.00"
"C817","CODROIPO","UD","0.800000","75000.01","999999999.99"
"C839","COLICO","LC","0.550000","0.00","15000.00"
"C839","COLICO","LC","0.650000","15000.01","28000.00"
"C839","COLICO","LC","0.700000","28000.01","55000.00"
"C839","COLICO","LC","0.750000","55000.01","75000.00"
"C839","COLICO","LC","0.800000","75000.01","999999999.99"
"C850","COLLEBEATO","BS","0.300000","0.00","15000.00"
"C850","COLLEBEATO","BS","0.500000","15000.01","28000.00"
"H791","SAN CASCIANO IN VAL DI PESA","FI","0.650000","15000.01","28000.00"
"H791","SAN CASCIANO IN VAL DI PESA","FI","0.700000","28000.01","55000.00"
"H791","SAN CASCIANO IN VAL DI PESA","FI","0.750000","55000.01","75000.00"
"H791","SAN CASCIANO IN VAL DI PESA","FI","0.800000","75000.01","999999999.99"
"H793","SAN CESARIO DI LECCE","LE","0.680000","0.00","15000.00"
"H793","SAN CESARIO DI LECCE","LE","0.690000","15000.01","28000.00"
"H793","SAN CESARIO DI LECCE","LE","0.700000","28000.01","55000.00"
"H793","SAN CESARIO DI LECCE","LE","0.750000","55000.01","75000.00"
