"cd_tipo_attivita","ds_tipo_attivita","livello","cd_tipo_attivita_padre","fl_cancellato","utcr","dacr","utuv","duva","pg_ver_rec"
"259991","Fabbricazione di magneti metallici permanenti","2","25","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"259999","Fabbricazione di altri articoli metallici e minuteria metallica nca","2","25","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"261101","Fabbricazione di diodi, transistor e relativi congegni elettronici","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"261109","Fabbricazione di altri componenti elettronici","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"261200","Fabbricazione di schede elettroniche assemblate","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"262000","Fabbricazione di computer e unit? periferiche","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"263010","Fabbricazione di apparecchi trasmittenti radiotelevisivi (incluse le telecamere)","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"263021","Fabbricazione di sistemi antifurto e antincendio","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"263029","Fabbricazione di altri apparecchi elettrici ed elettronici per telecomunicazioni","2","26","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"332003","Installazione di strumenti ed apparecchi di misurazione, controllo, prova, navigazione e simili (incluse le apparecchiature di controllo dei processi industriali)","2","33","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"332004","Installazione di cisterne, serbatoi e contenitori in metallo","2","33","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"332005","Installazione di generatori di vapore (escluse le caldaie per il riscaldamento centrale ad acqua calda)","2","33","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"332006","Installazione di macchine per ufficio, di mainframe e computer simili","2","33","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"332007","Installazione di apparecchi medicali, di apparecchi e strumenti per odontoiatria","2","33","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"332008","Installazione di apparecchi elettromedicali","2","33","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"332009","Installazione di altre macchine ed apparecchiature industriali","2","33","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"351100","Produzione di energia elettrica","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"351200","Trasmissione di energia elettrica","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"351300","Distribuzione di energia elettrica","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"351400","Commercio di energia elettrica","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"352100","Produzione di gas","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"352200","Distribuzione di combustibili gassosi mediante condotte","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"352300","Commercio di gas distribuito mediante condotte","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"353000","Fornitura di vapore e aria condizionata","2","35","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"360000","Raccolta, trattamento e fornitura di acqua","2","36","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"370000","Raccolta e depurazione delle acque di scarico","2","37","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"381100","Raccolta di rifiuti solidi non pericolosi","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"381200","Raccolta di rifiuti pericolosi solidi e non solidi","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"382101","Produzione di compost","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"382109","Trattamento e smaltimento di altri rifiuti non pericolosi","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"382200","Trattamento e smaltimento di rifiuti pericolosi","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"383110","Demolizione di carcasse","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"383120","Cantieri di demolizione navali","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"383210","Recupero e preparazione per il riciclaggio di cascami e rottami metallici","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"383220","Recupero e preparazione per il riciclaggio di materiale plastico per produzione di materie prime plastiche, resine sintetiche","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"383230","Recupero e preparazione per il riciclaggio dei rifiuti solidi urbani, industriali e biomasse","2","38","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"390001","Attivit? di rimozione di strutture ed elementi in amianto specializzata per l'edilizia","2","39","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"390009","Altre attivit? di risanamento e altri servizi di gestione dei rifiuti","2","39","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"411000","Sviluppo di progetti immobiliari senza costruzione","2","41","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"412000","Costruzione di edifici residenziali e non residenziali","2","41","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"421100","Costruzione di strade, autostrade e piste aeroportuali","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"421200","Costruzione di linee ferroviarie e metropolitane","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"421300","Costruzione di ponti e gallerie","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"422100","Costruzione di opere di pubblica utilit? per il trasporto di fluidi","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"422200","Costruzione di opere di pubblica utilit? per l'energia elettrica e le telecomunicazioni","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"429100","Costruzione di opere idrauliche","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"429901","Lottizzazione dei terreni connessa con l'urbanizzazione","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"429909","Altre attivit? di costruzione di altre opere di ingegneria civile nca","2","42","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"431100","Demolizione","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"431200","Preparazione del cantiere edile e sistemazione del terreno","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"431300","Trivellazioni e perforazioni","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432101","Installazione di impianti elettrici in edifici o in altre opere di costruzione (inclusa manutenzione e riparazione)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432102","Installazione di impianti elettronici (inclusa manutenzione e riparazione)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432103","Installazione impianti di illuminazione stradale e dispositivi elettrici di segnalazione, illuminazione delle piste degli aeroporti (inclusa manutenzione e riparazione)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464940","Commercio all'ingrosso di articoli sportivi (incluse le biciclette)","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432201","Installazione di impianti idraulici, di riscaldamento e di condizionamento dell'aria (inclusa manutenzione e riparazione) in edifici o in altre opere di costruzione","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432202","Installazione di impianti per la distribuzione del gas (inclusa manutenzione e riparazione)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432203","Installazione di impianti di spegnimento antincendio (inclusi quelli integrati e la manutenzione e riparazione)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432204","Installazione di impianti di depurazione per piscine (inclusa manutenzione e riparazione)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432205","Installazione di impianti di irrigazione per giardini (inclusa manutenzione e riparazione)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432901","Installazione, riparazione e manutenzione di ascensori e scale mobili","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432902","Lavori di isolamento termico, acustico o antivibrazioni","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"432909","Altri lavori di costruzione e installazione nca","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"433100","Intonacatura e stuccatura","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"433201","Posa in opera di casseforti, forzieri, porte blindate","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"433202","Posa in opera di infissi, arredi, controsoffitti, pareti mobili e simili","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"433300","Rivestimento di pavimenti e di muri","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"433400","Tinteggiatura e posa in opera di vetri","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"433901","Attivit? non specializzate di lavori edili (muratori)","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"433909","Altri lavori di completamento e di finitura degli edifici nca","2","43","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"235210","Produzione di calce","2","23","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"235220","Produzione di gesso","2","23","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"236100","Fabbricazione di prodotti in calcestruzzo per l'edilizia","2","23","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463320","Commercio all'ingrosso di oli e grassi alimentari di origine vegetale o animale","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463410","Commercio all'ingrosso di bevande alcoliche","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463420","Commercio all'ingrosso di bevande non alcoliche","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463500","Commercio all'ingrosso di prodotti del tabacco","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463600","Commercio all'ingrosso di zucchero, cioccolato, dolciumi e prodotti da forno","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463701","Commercio all'ingrosso di caff?","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463702","Commercio all'ingrosso di t?, cacao e spezie","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463810","Commercio all'ingrosso di prodotti della pesca freschi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463820","Commercio all'ingrosso di prodotti della pesca congelati, surgelati, conservati, secchi","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463830","Commercio all'ingrosso di pasti e piatti pronti","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463890","Commercio all'ingrosso di altri prodotti alimentari","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463910","Commercio all'ingrosso non specializzato di prodotti surgelati","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"463920","Commercio all'ingrosso non specializzato di altri prodotti alimentari, bevande e tabacco","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464110","Commercio all'ingrosso di tessuti","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464120","Commercio all'ingrosso di articoli di merceria, filati e passamaneria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464190","Commercio all'ingrosso di altri articoli tessili","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464210","Commercio all'ingrosso di abbigliamento e accessori","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464220","Commercio all'ingrosso di articoli in pelliccia","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464230","Commercio all'ingrosso di camicie, biancheria intima, maglieria e simili","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464240","Commercio all'ingrosso di calzature e accessori","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464310","Commercio all'ingrosso di elettrodomestici, di elettronica di consumo audio e video","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464320","Commercio all'ingrosso di supporti registrati, audio, video (Cd, Dvd e altri supporti)","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464330","Commercio all'ingrosso di articoli per fotografia, cinematografia e ottica","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464410","Commercio all'ingrosso di vetreria e cristalleria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464420","Commercio all'ingrosso di ceramiche e porcellana","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464430","Commercio all'ingrosso di saponi, detersivi e altri prodotti per la pulizia","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464440","Commercio all'ingrosso di coltelleria, posateria e pentolame","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464500","Commercio all'ingrosso di profumi e cosmetici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464610","Commercio all'ingrosso di medicinali","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464620","Commercio all'ingrosso di prodotti botanici per uso farmaceutico","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464630","Commercio all'ingrosso di articoli medicali ed ortopedici","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464710","Commercio all'ingrosso di mobili di qualsiasi materiale","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464720","Commercio all'ingrosso di tappeti","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464730","Commercio all'ingrosso di articoli per l'illuminazione; materiale elettrico vario per uso domestico","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464800","Commercio all'ingrosso di orologi e di gioielleria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464910","Commercio all'ingrosso di carta, cartone e articoli di cartoleria","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464920","Commercio all'ingrosso di libri, riviste e giornali","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464930","Commercio all'ingrosso di giochi e giocattoli","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464950","Commercio all'ingrosso di articoli in pelle; articoli da viaggio in qualsiasi materiale","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"464990","Commercio all'ingrosso di vari prodotti di consumo non alimentare nca","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
"465100","Commercio all'ingrosso di computer, apparecchiature informatiche periferiche e di software","2","46","N","SYSTEM","2012-01-02T00:00:00.000","SYSTEM","2012-01-02T00:00:00.000","1"
